	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84
2009	-0.28817	160.24174	-0.37931	0.00078	-0.00218	0.00012	-0.3362	104.31129	-0.68083	-0.0002	-0.01061	-9e-05	0.22822	-95.54923	-1.39727	-0.00017	0.00929	-5e-05	-0.31985	-392.6244	-3.55505	-0.00206	-0.05346	7e-05	0.09357	-150.3902	-0.7952	-0.00066	0.00575	-0.00015	0.09997	-200.01507	1.59307	-0.00087	-0.005	-0.00022	-0.35247	-46.7704	0.5389	-0.00161	-0.04761	5e-05	-0.08006	72.94274	3.01611	-0.00051	-0.0131	-0.00016	0.44148	34.50693	1.8894	0.00133	0.01638	3e-05	0.08965	96.6876	-0.4028	0.00136	0.02129	-1e-05	0.02241	75.1311	-3.9251	0.00037	0.01404	-5e-05	-0.41411	45.64227	-3.16293	0.00025	0.00753	-0.00059	-0.24527	44.6446	-1.5476	0.00012	0.00948	6e-05	0.82931	19.8916	4.4944	1e-05	0.00594	0.00094
2010	0.40046	-255.69474	3.76783	-0.00145	-0.02901	-0.00036	0.27759	-227.16375	2.78086	-0.00103	-0.03495	-0.00016	0.27669	199.9084	1.67457	0.0011	0.02123	-0.0002	-0.00888	-390.05542	-0.7396	-0.00251	-0.06308	0.00035	-0.09704	267.1444	-0.453	0.00117	0.035	-0.00046	-0.28588	-41.73582	-3.4836	0.00059	0.02699	0.00021	-0.25789	-358.8856	-2.22085	-0.00186	-0.04445	0.00036	-0.50719	362.54697	-1.7656	0.00176	0.04399	-0.00039	-0.57376	248.9894	-3.29227	0.00095	0.01299	-0.00155	-0.21739	-351.336	-2.4092	-0.00158	-0.05143	0.0004	-0.57655	-11.6166	-6.3001	0.00026	0.01101	8e-05	-0.31814	190.9344	-4.35693	0.00081	0.01837	0.00063	-0.12153	-427.1836	-5.7736	-0.00139	-0.03504	-0.0006	-0.81154	169.8704	-7.8256	0.00084	0.04117	0.00014
2011	0.17433	-399.02714	0.84929	-0.00224	-0.05156	-0.00173	-0.09965	-363.17769	0.55769	-0.00372	-0.07405	0.00338	0.15409	504.04417	1.2975	0.00418	0.07517	0.00113	0.38527	-111.08545	1.15455	-0.00029	-0.00663	-0.00114	0.15996	-500.539	-0.702	-0.00283	-0.03836	0.00224	-0.3532	407.56556	-0.09889	0.00189	0.03289	-0.00526	-0.10035	19.225	-1.71875	0.00087	-0.00373	0.00237	-0.12562	-696.63286	-2.47857	-0.00621	-0.11967	-0.00205	-0.26367	444.43333	-2.85	0.00237	0.06002	-0.00379	-0.59785	476.852	-2.62	0.00637	0.12004	-0.0011	-0.14805	-1298.8625	0.1275	-0.00976	-0.27328	-0.00326	-0.89363	485.65333	-2.78333	0.00017	0.07674	-0.00253	-1.45796	1248.02	-3.455	0.00977	0.24982	-0.00533	-0.1266	-871.08	-0.66	-0.00323	-0.19636	-0.00543
2012	-0.03	-234.39787	-0.46858	-0.00099	-0.01088	0.00204	-0.22744	195.95577	-1.56475	0.00018	0.01252	-0.00029	-0.1324	-410.84688	-1.39149	-0.00186	-0.06654	-0.00146	-0.16994	-13.88922	-1.29897	-0.00017	-0.01836	-0.00263	0.25037	-376.95829	-0.07429	-0.0017	-0.03699	-0.0018	-0.08631	-325.57893	0.46373	-0.00184	-0.04343	-0.00046	0.12455	467.02118	2.53568	0.00249	0.05456	-0.00122	0.18804	-294.77458	1.37599	0.00026	-0.01679	0.00018	-0.27378	610.61962	-3.81271	0.00291	0.08567	0.00101	-0.05	-262.35396	0.40404	-0.00128	-0.03289	0.0002	-0.17139	775.83218	0.64401	0.00196	0.05444	0.00119	-0.42006	-940.78338	-5.50493	-0.00523	-0.09372	0.00015	0.41611	689.31618	3.29951	0.00339	0.07257	0.00037	0.45985	-1088.44249	0.15751	-0.00453	-0.08385	0.00052
2013	0.60855	-142.96703	2.40171	-0.00152	-0.02341	0.00023	-0.48041	-24.12929	-1.49596	0.00069	0.02807	-0.00052	-0.80893	-600.28193	-2.78507	-0.00434	-0.11137	1e-05	0.60628	-207.60378	0.96738	-0.00129	-0.03286	0.0003	0.95731	317.903	3.53318	0.00111	0.02494	-0.00116	-0.05385	546.89084	0.91523	0.00458	0.10197	-0.00069	-0.75779	-524.24385	-3.04121	-0.00348	-0.04854	0.00013	-0.56401	-624.41931	-2.52872	-0.00415	-0.09764	0.00027	0.56512	-691.9756	1.38871	-0.00546	-0.16945	-0.00021	0.02484	166.9368	3.12151	-0.00063	-0.04726	0.00033	-1.05797	913.5989	-0.45046	0.00621	0.08934	0.00046	-2.25333	290.80907	-8.90996	0.00198	0.07092	7e-05	-1.93513	392.5924	-10.12662	0.00516	0.10474	-0.00024	-0.83242	-593.0176	-11.92462	-0.00388	-0.01417	0.00021
2014	0.07848	166.32643	0.73157	0.00097	0.03667	-0.00037	-0.29184	-213.41385	-3.9539	-0.00072	-0.02275	-7e-05	-0.08007	-70.94833	-1.22973	-0.00036	-0.00805	-0.00059	0.12811	458.95455	3.19714	0.00185	0.03115	-3e-05	-0.0051	-53.133	0.07651	-0.00065	-0.02714	-0.00013	-0.14254	-337.83778	-2.34892	-0.00191	-0.05539	-0.0003	0.04962	-391.39625	-0.92271	-0.00162	-0.03588	0.0008	0.12579	124.47857	2.05585	0.00034	-0.01139	-0.00066	-0.19974	53.86667	-0.57007	-0.00044	-0.03042	-0.00062	0.18796	-596.61	-0.45116	-0.00207	-0.03417	-0.00022	0.49853	-745.7625	4.70521	-0.00225	-0.02692	0.00138	-0.55234	55.65	0.56871	0.00029	0.00783	0.00013	-1.30796	598.5	-11.17996	0.00259	0.091	-5e-05	-0.8004	0.0	-13.65262	0.00084	0.05075	-0.00085
2015	0.05889	93.77682	-0.62368	0.00077	0.02141	-0.00137	-0.17344	-303.47824	-0.86109	-0.00194	-0.0793	-0.00275	-0.15285	-296.08984	-0.70244	-0.00188	-0.07585	-0.00232	0.20169	490.90495	2.07682	0.00285	0.1267	0.00612	0.10717	164.08061	-0.54859	0.00126	0.03994	-0.00103	-0.21326	-385.04609	-0.87347	-0.00249	-0.0992	-0.00292	-0.19688	-332.86762	-0.72054	-0.00219	-0.08625	-0.00244	0.14337	362.52734	2.08484	0.00202	0.09598	0.0059	0.19914	379.74944	-0.48395	0.00266	0.09273	-0.00043	-0.31959	-499.51693	-1.01464	-0.00336	-0.13037	-0.00349	-0.31137	-428.48984	-0.76759	-0.00299	-0.11329	-0.00273	-0.0316	-22.60547	2.10891	-0.00048	0.00382	0.00522	0.69689	400.53516	0.10307	0.00333	0.13239	0.00251	-0.81097	-1299.43359	-1.38359	-0.00891	-0.332	-0.00586
2016	0.31274	520.35071	1.97376	0.00191	0.07282	0.00054	-0.31218	-95.13462	-0.67821	-0.00072	-0.04346	-0.00102	-0.44147	-279.96167	-1.33323	-0.00134	-0.07048	-0.00165	-0.08986	-547.34636	-0.32074	-0.00251	-0.08198	-0.00069	-0.05802	-473.428	-0.55496	-0.00192	-0.0537	0.00101	-0.41311	-424.36	-3.45284	-0.00099	-0.03429	-0.0006	-0.13528	-316.84	-2.62804	-0.0005	-0.01529	-0.00116	0.39229	381.36714	-0.26948	0.00181	0.09563	-0.00233	0.7745	601.92333	3.04082	0.00289	0.14666	0.00399	-0.0588	-243.394	1.39778	-0.00229	-0.05513	0.00474	-0.53702	-547.0975	-1.01312	-0.00329	-0.14842	-0.00137	-0.24671	-420.00667	0.62271	-0.00235	-0.128	-0.00397	-0.0857	956.035	0.36304	0.00396	0.09715	-0.00756	0.22742	1281.66	-0.14329	0.00724	0.2295	-0.00557
2017	-0.27913	-210.25683	-2.22372	-0.00125	-0.03147	-0.00025	-0.44359	68.11622	-0.70714	0.00013	0.00073	0.00246	0.24024	-148.1669	1.52732	-0.00102	-0.03404	-0.00116	-0.00296	-387.39385	-1.31608	-0.00139	-0.04714	-0.00037	-0.29867	135.3742	-0.67936	0.0013	0.02824	-0.00153	0.1629	-136.4344	1.6196	-0.00151	-0.04163	-0.00244	0.33873	-57.84715	0.07296	-7e-05	0.00556	-0.00016	-0.31188	481.31617	-1.13919	0.00239	0.07103	-0.00229	0.47063	-33.3224	1.80716	0.00021	0.01823	0.00053	-0.4885	520.9608	-2.46342	0.00277	0.07038	-0.00087	-0.44896	-598.2704	-2.21596	-0.00469	-0.12844	0.00113	0.55426	-182.3904	2.75382	-0.00101	-0.03864	0.00104	0.13115	-583.1224	-1.10396	-0.00206	-0.03009	0.00043	-0.10598	485.3916	0.21138	0.00332	0.07647	0.00198
2018	0.07754	-283.91984	0.04854	-0.00265	-0.04783	0.00128	0.06607	403.56675	1.03809	0.00224	0.04992	-0.00106	0.08706	-310.36556	0.1589	-0.00247	-0.0588	-0.00185	0.02201	140.29081	0.39476	0.00083	0.01144	-0.00041	-0.00631	-258.11389	-0.2298	-0.00153	-0.04369	0.00036	-0.03034	-118.80667	-0.48516	0.00024	-0.00136	0.00033	-0.04845	22.87736	-0.53235	0.00056	0.00782	-0.00082	-0.07412	-164.34794	-0.81389	-0.00059	-0.00267	-0.00186	-0.13263	128.44056	-0.79493	0.00192	0.04497	-0.00062	-0.11835	-960.29556	-2.0216	-0.0048	-0.11135	0.00063	-0.10663	588.12111	0.5379	0.00358	0.06517	0.00089	-0.26239	-278.33667	-1.4876	-0.00095	-0.01361	0.00072	-0.22986	105.96778	-0.7956	0.00057	0.01558	7e-05	-0.29997	-309.09889	-1.9656	-0.00074	-0.01773	0.0001
2019	0.04181	-26.27271	1.80962	-0.0002	-0.05038	-0.00078	-0.07857	541.54705	3.12277	0.00236	0.04934	-0.00151	0.21876	59.9612	3.77101	0.00094	0.01736	-0.00029	0.01124	-217.05563	0.76521	-0.00082	-0.05777	-0.00015	0.04	343.16562	0.55358	0.00233	0.10339	0.00231	-0.22301	-479.56238	-3.74563	-0.00338	-0.09325	-0.0006	0.30515	178.78979	2.10479	0.00037	0.00758	-0.00159	-0.15466	-772.67563	-5.61562	-0.00362	-0.04161	0.00041	-0.67113	-502.44545	-7.22616	-0.00273	-0.05453	0.00025	-0.11738	-633.76271	-4.05229	-0.0015	-0.00196	-0.00034	-0.15142	-520.07637	-5.67788	-0.00348	-0.06879	0.00047	-0.54009	-267.42312	-6.40062	-0.00193	-0.01514	-9e-05	-0.12938	100.28146	-4.21437	0.00017	0.02416	-0.00023	0.00221	557.39063	0.41563	0.00208	0.02184	9e-05
2020	-0.14374	-307.05854	-1.98865	-0.00118	-0.04098	-0.00012	-0.22382	134.55345	-0.37274	-3e-05	-0.00618	-0.00091	0.37117	-131.17273	2.72056	-0.00024	0.00696	-0.00047	-0.56406	-177.42785	-3.74434	-0.00112	-0.03537	0.00041	0.06754	106.9946	1.80111	0.00034	-0.01638	-0.00051	0.21057	108.36804	0.85741	0.00114	0.05412	0.00052	-0.42382	26.6951	-2.95722	0.00021	0.01207	-6e-05	0.27973	-286.86354	0.9373	-0.00112	-0.03511	0.00018	0.38852	-43.86107	1.67278	-1e-05	0.01354	-8e-05	-0.19525	-183.636	-3.24156	-0.0009	-0.03825	0.0001	-0.46593	120.3806	-1.57222	0.00031	-0.00527	-0.00037	-0.69764	207.1896	-4.14444	0.0009	0.01846	0.00029	-0.18854	218.6156	-2.09556	0.00062	0.03399	-0.0003	0.82074	-54.4144	6.68444	-0.0005	-0.02039	0.00028
2021	-0.01409	-83.27367	-0.2484	-0.0009	-0.03735	-9e-05	0.09186	-71.22385	-0.41686	9e-05	0.02363	-0.00087	-0.21946	-240.1444	-3.16457	-0.00159	-0.03647	0.00019	0.03758	-310.84159	1.6456	-0.00141	-0.0478	0.00082	-0.1594	-18.04269	-1.9572	-0.00073	-0.00712	-0.00077	-0.02723	-224.20351	0.01427	-0.00036	-0.00986	-0.0006	-0.1823	-83.31079	-2.58015	-0.00098	-0.02436	0.00079	0.14684	713.30795	3.18817	0.00362	0.09234	-5e-05	-0.16447	504.64516	0.66293	0.00358	0.04474	-0.0014	0.25981	-209.18276	2.3376	-0.00142	-0.01427	-0.00102	-0.23875	-264.52579	-3.4189	-0.00096	-0.02381	0.00095	0.2626	-989.04596	1.10693	-0.00652	-0.15169	0.00056	-0.21933	310.99471	-2.1424	0.00173	0.03789	-0.00022	0.12369	-707.70929	2.8036	-0.00604	-0.13684	-0.0001
2022	0.00186	106.59626	-1.0246	0.00088	0.03352	-0.00017	0.01087	-157.83222	0.2744	-0.00075	-0.01926	0.00015	-0.24741	-32.22627	-2.12193	-0.00024	-0.01271	-0.0001	-0.18741	-371.43233	-1.73942	-0.00187	-0.05747	-1e-05	-0.0293	-417.1802	-0.3194	-0.00231	-0.07372	-0.00031	-0.02506	102.46907	0.15751	0.00013	-0.00601	-4e-05	-0.12762	401.62565	-0.40385	0.00164	0.04006	-0.00012	0.20333	122.11411	2.42211	0.00061	0.02692	0.0003	0.05053	-71.11127	-2.40393	0.00064	0.0384	-0.00058	0.12667	194.1612	2.2416	0.00093	0.03677	0.00053	0.37472	-377.6226	2.3094	-0.00164	-0.03147	-0.00018	-0.45995	-604.4436	-4.88427	-0.00263	-0.08048	-7e-05	0.19824	671.7114	4.8434	0.00155	-0.00324	0.0002	-1.11731	312.2064	-12.3816	0.00308	0.09029	-8e-05
2023	-0.02873	13.72603	0.12992	-0.0014	-0.00792	0.0015	-0.56157	-434.11855	-4.76145	-0.00314	-0.06253	0.0001	-0.12694	260.38827	-1.41444	0.00189	0.0472	0.0005	0.37581	-151.58822	3.60929	-0.00084	-0.04361	0.00021	0.29824	-576.2578	1.51644	-0.00487	-0.08573	-0.0004	-0.34679	-14.57751	-3.73815	-0.00073	0.0203	-0.00151	-0.45635	781.39885	-2.01931	0.00833	0.11353	-0.00033	0.3056	-39.38354	1.31111	-0.0004	-0.0039	-0.00053	0.51632	-664.0644	3.56111	-0.00467	-0.07164	-0.00032	-0.12941	288.5408	-0.61822	0.00228	0.04996	-0.00223	-0.49847	-301.9884	-0.84472	-0.0012	-0.0893	-0.0027	0.18407	-1884.5044	-0.16778	-0.01404	-0.28535	0.00015	0.1117	688.7086	-1.06389	0.00522	0.13964	-0.00447	-0.06814	2016.0016	0.89444	0.01274	0.28478	-0.00631
2024	0.03745	286.79492	0.72357	0.00138	0.03684	-0.0005	-0.35813	-341.88376	-2.96769	-0.00152	-0.04091	4e-05	-0.11822	-440.57778	-1.57917	-0.0022	-0.06002	-0.00013	-0.37502	-391.15798	-3.13909	-0.0017	-0.04395	4e-05	0.11102	177.89511	0.852	0.00132	0.0317	0.00017	0.73442	656.10519	6.19889	0.00236	0.07265	-0.00068	0.00325	229.80778	0.6775	0.00061	0.02283	-0.00109	-0.47844	-363.31556	-3.18714	-0.00206	-0.04496	0.00013	-0.11418	-591.15556	-1.56667	-0.00358	-0.08384	-0.0003	-0.37272	-517.15556	-3.764	-0.00278	-0.05323	4e-05	0.14789	25.23778	0.9375	0.00046	0.01465	2e-05	0.9499	639.18222	7.48667	0.00508	0.07001	8e-05	-0.07886	450.31111	0.26	0.00178	0.05314	3e-05	-0.90589	87.48444	-7.83	0.00021	0.01583	0.0
2025	0.19449	-337.72767	2.39723	-0.00181	-0.04781	0.0004	-0.17006	-269.88031	-1.79801	-0.00146	-0.02628	-0.00048	-0.0741	93.1491	-0.0374	0.00025	-0.01032	-0.0008	0.07158	75.49629	1.29744	-0.00128	-0.00383	-0.00268	0.06841	-675.43302	0.02644	-0.00502	-0.08936	8e-05	-0.14351	-75.7404	-2.67099	-7e-05	0.02342	-0.00012	-0.22437	-623.54362	-4.25921	-0.00211	-0.04877	0.00097	-0.07648	243.84262	-1.56815	0.00017	0.01629	0.00372	-0.22847	1168.90716	-0.13362	0.0094	0.16583	-0.0006	-0.39382	-260.65409	-3.99102	0.00028	0.00628	-0.00101	-0.01353	-543.85496	-1.40062	-0.00431	-0.11193	-0.00186	0.40506	1170.66338	6.43938	0.00404	0.05135	-0.00281	0.34244	609.76171	3.26671	0.00359	0.08715	0.00135	0.10662	-3333.90329	-2.81196	-0.02094	-0.45111	-5e-05
2026	-0.11685	891.93937	-1.05792	0.00757	0.19594	-0.00206	-0.18278	392.32238	-1.19387	0.00317	0.07992	0.00111	0.16	-554.03688	0.50312	-0.00308	-0.08698	-0.00081	0.04192	-1329.46437	0.49769	-0.00951	-0.24828	-0.00022	-0.24504	-1243.53082	0.48151	-0.01008	-0.27491	0.00014	-0.60693	-948.97234	-0.55893	-0.00721	-0.19886	-0.00033	-1.20717	-165.04599	-1.84016	-0.0031	-0.13197	-0.00039	0.72465	378.45789	2.5898	0.00238	0.05488	-0.00183	-0.18528	1536.01307	-0.02371	0.00853	0.26601	0.00267	-0.13681	914.55111	-1.65556	0.00571	0.15455	-0.00305	0.06078	416.93634	-0.71932	0.00333	0.1104	0.00536	0.3822	-517.24004	1.14996	-0.00093	-0.05286	-0.00302	0.6879	-1611.00182	0.23884	-0.00605	-0.15326	-0.00112	0.44838	-1030.10382	-0.71182	-0.00341	-0.04006	0.00147
2027	0.04681	46.35227	-0.2846	-0.00082	-0.0178	0.00014	0.01005	-111.83203	-1.22402	-0.00044	0.00364	0.00017	-0.09789	-4.43538	-0.56972	0.00044	0.00382	-3e-05	-0.40695	234.79727	-1.29343	0.00035	0.00426	0.00019	0.00527	72.39344	1.19544	0.00054	0.00933	-1e-05	-0.2838	17.32966	-2.0563	8e-05	-0.01159	-0.00019	0.02763	-472.67216	0.33069	-0.00105	-0.04619	-0.0004	0.21386	-447.74077	0.8254	-0.00332	-0.0581	-0.00029	0.20281	-23.1016	1.72833	-0.00082	-0.02161	-6e-05	0.46845	317.97058	3.85978	0.00332	0.07562	-0.00027	-0.10505	-977.25816	-3.15472	-0.0062	-0.1253	-0.00017	-0.39498	-85.75938	-5.11333	0.0008	0.05911	-0.00026	-0.35417	118.89684	-0.98722	-0.00072	-0.01937	7e-05	-0.10256	497.80551	-0.06222	0.00351	0.07669	0.00015
2028	-0.32938	-379.06882	-2.28786	-0.00236	-0.05047	3e-05	-0.72609	201.15197	-1.97231	0.00059	0.00883	-0.00044	0.64048	279.46212	1.29583	0.00271	0.09526	-0.00076	0.56676	-321.89073	1.15455	-0.00215	-0.05191	7e-05	-1.20949	353.63791	-3.43	0.00145	0.02492	0.00042	0.20093	-287.27153	-0.46889	-0.00137	-0.02038	0.00026	0.31532	134.59193	3.5825	0.00042	-0.01371	-0.00091	-0.60134	-314.2283	-3.06286	-0.0029	-0.10113	-0.00016	-0.07667	-176.42649	1.13333	-0.00016	-0.00727	2e-05	0.62144	6.61564	1.712	0.00052	0.00527	0.00057	-0.42835	-316.37116	1.18	-0.00384	-0.12963	0.00017	-0.30637	-232.99271	-5.12	-0.00038	-0.00944	-6e-05	0.69787	-379.86916	2.88	-0.00059	-0.01524	-0.00011	-0.53981	-111.54916	-0.0	-0.00039	-0.03344	-0.00015
2029	0.16023	-118.42304	0.54429	-9e-05	0.01497	0.00242	-0.58907	8.90348	-2.74563	-0.00086	-0.03385	-0.00059	-0.32722	-151.6313	-1.8238	-0.00105	-0.04597	-0.00162	-0.01404	-273.51958	-1.20312	-0.00137	-0.03901	-0.00126	0.41686	129.78267	2.2354	0.00066	0.02808	-0.00091	-0.12618	-8.52963	-0.43363	0.00042	0.01878	-5e-05	-0.30932	-188.24604	-0.66438	-0.00171	-0.06677	0.0007	-0.06998	-516.19938	0.26687	-0.00213	-0.10151	-0.00021	-0.47442	294.69634	-1.38438	0.00162	0.0211	-0.00118	0.1299	-17.39062	-0.75896	-0.00038	0.00511	-0.00108	0.86309	450.10012	2.83012	0.0037	0.12564	-0.00046	0.52257	397.74875	2.92188	0.00106	0.06545	-0.00148	-0.17873	-352.46771	-2.17354	-0.00151	-0.03785	-0.00033	-0.69135	140.32062	-3.49563	0.00015	0.00073	0.00081
2030	-0.358	68.56825	-1.79411	0.00045	0.0125	-0.00107	0.331	139.35675	3.15652	0.00019	0.0179	2e-05	-0.42914	268.52833	-0.59007	0.00175	0.05152	0.0001	0.38771	-183.86586	0.01251	-0.00161	-0.04302	-0.00037	-0.16837	-521.28489	-1.2134	-0.00326	-0.07417	-0.00059	0.12869	-174.65926	-0.36751	-0.00028	-0.01956	0.00017	-0.16462	-480.43431	-3.97815	-0.00187	-0.07111	-0.00038	-0.02167	-494.76317	-0.20411	-0.00309	-0.07328	-0.00084	-0.31628	143.73611	-2.32607	0.00119	-0.00469	-0.00079	-0.17853	-29.80756	-2.644	0.0	0.00936	-0.00115	0.04817	137.90444	3.0046	0.00125	0.04054	-0.00016	-0.44128	172.64111	-1.31107	0.00018	-0.04466	-0.00611	0.19585	1119.82778	1.8956	0.0036	0.17552	0.01257	-0.41137	-617.94222	1.1536	-0.00173	-0.10726	0.00021
2031	0.08432	23.98589	2.92385	0.00015	0.01031	0.00059	0.31378	-262.30871	2.7542	-0.00155	-0.05148	0.00074	-0.14864	-82.2414	-1.55923	-0.00033	-0.0131	0.00044	0.06031	162.62996	-0.61747	0.00078	0.02053	-0.00021	-0.30031	-384.2944	-3.80856	-0.00122	-0.02653	-0.00027	0.00902	-210.2144	-2.0047	-0.00087	-0.01143	-0.00055	-0.45703	216.7946	-4.99704	0.00169	0.06012	-0.00082	-0.08666	180.88989	-2.01062	0.00083	0.01896	-0.0014	-0.31491	-332.3474	-2.0114	-0.00184	-0.06689	-0.00125	-2e-05	56.958	1.59098	-0.00064	-0.03623	-0.00146	-0.01531	575.1416	1.69788	0.00224	0.0575	-0.00049	0.19166	286.16427	2.19671	0.0013	0.03095	-0.00076	-0.00203	-574.6004	-0.75262	-0.00213	-0.05482	0.00252	0.20924	-483.8064	0.82538	-0.00214	-0.04881	-0.00059
2032	-0.19333	-36.47896	-1.72253	-0.00034	0.0007	-2e-05	-0.3868	-661.73924	-7.16857	-0.00315	-0.07399	-0.00051	0.18078	-123.58001	2.11966	-0.00092	-0.02292	0.0001	-0.12591	421.84744	2.20404	0.00138	0.04409	0.0004	-0.02175	126.97804	-1.66096	0.00138	0.03129	-0.00012	0.30958	-690.0707	0.13227	-0.00428	-0.09756	-0.00038	-0.40075	35.45546	-0.99104	-0.00017	-0.0027	5e-05	0.19817	919.96366	3.59823	0.00525	0.10524	0.00043	0.06615	13.38927	-2.52684	0.00047	0.02768	-0.00026	-0.18242	-775.90822	-3.82022	-0.00235	-0.05888	-0.0005	0.47124	-521.21062	6.61371	-0.00387	-0.09452	0.00036	-0.05846	937.86982	1.82449	0.00323	0.06978	0.00043	-1.36839	185.12471	-12.72462	0.00233	0.0675	-0.00069	1.38056	-876.05529	11.36471	-0.00316	-0.1068	-9e-05
2033	-0.23403	-239.7656	-0.66294	-0.00228	-0.04595	-8e-05	-0.1854	-125.05822	-0.98504	-0.00069	-0.02372	0.00029	-0.15785	179.57707	-0.51056	0.00276	0.07501	-5e-05	0.47508	-203.43487	2.73808	-0.00292	-0.10212	7e-05	-0.07268	-535.3772	-0.76289	-0.00399	-0.05969	-0.0003	-0.1211	-56.67671	-1.13778	0.00016	0.00754	-0.00073	-0.08778	-655.4036	-0.10597	-0.00594	-0.10854	0.0	-0.01433	836.59326	1.0773	0.0031	0.08662	-0.00084	0.05742	138.88573	-0.65444	0.00325	0.08966	-3e-05	-0.41378	-185.4008	-1.15956	-0.00287	-0.06858	-6e-05	0.02686	390.4644	0.39611	0.0007	0.02926	4e-05	0.0319	976.43307	-0.82	0.01535	0.19081	0.00011	-0.00626	-1565.7096	-0.75556	-0.01575	-0.26355	0.00022	-0.57812	-256.4576	-2.71556	0.00178	0.05344	0.00094
2034	0.2366	58.45137	1.21481	-1e-05	0.00427	0.00248	-0.33319	-428.26069	-2.17037	-0.00403	-0.08412	-0.00028	-0.30328	241.28946	-0.69051	0.00185	0.0321	-0.00445	0.06851	118.38594	1.47804	0.00147	0.01973	-0.00391	0.3168	-461.95789	0.84991	-0.00242	-0.05254	-0.00559	-0.08714	-424.57908	0.21767	-0.00253	-0.07778	0.00098	-0.02874	-359.83757	0.07204	-0.0023	-0.07002	0.00326	-0.19946	371.5897	-1.09243	0.00184	0.06995	0.00409	-0.49776	168.60818	-3.36996	0.00153	0.05694	-0.00245	-0.14165	-370.78676	-2.67996	-0.00315	-0.03852	0.00073	0.20012	268.35051	2.18771	0.00039	0.00238	-0.00051	0.48417	1013.40462	4.25849	0.00756	0.09901	-0.0015	-0.23659	-734.75182	-5.46796	-0.00216	-0.05702	0.00038	-1.08128	-965.53182	-14.85796	-0.00533	-0.02557	0.0026
2035	-0.16813	608.67413	-2.04782	0.00437	0.11104	0.00054	0.01895	-162.90813	0.19079	-0.00026	-0.01621	-0.00029	0.00709	-206.22543	0.78818	-0.00133	-0.04092	-0.00131	-0.06087	-406.78982	-0.43764	-0.00278	-0.07677	-0.00042	-0.06892	-254.10709	-0.08736	-0.00174	-0.05036	-0.00163	-0.01608	8.51514	0.8967	-2e-05	-0.00776	-0.00075	-0.13156	-357.69666	-2.35299	-0.00191	-0.03681	-0.00041	0.29188	455.55437	3.05589	0.0014	0.06242	0.00273	-0.12683	1117.37851	-1.57716	0.00577	0.18249	0.00177	-0.05513	368.52764	-1.61182	0.00314	0.07679	-0.00081	0.1913	-451.59116	1.15284	-0.00199	-0.09479	2e-05	-0.09172	-1717.92916	-0.08693	-0.01053	-0.27668	-0.00113	-0.01166	-3386.76849	-2.66649	-0.02122	-0.5017	-0.00305	-0.04173	-3333.77049	-3.37316	-0.02072	-0.45326	-0.00275
2036	-0.02167	-159.64677	-0.11848	-0.00076	-0.02309	-0.00017	0.01539	22.921	0.01256	9e-05	0.00454	-0.00085	-0.0238	-35.6816	-0.0204	-0.00015	-0.00704	-0.0011	0.00557	137.95466	0.03217	0.00061	0.02002	0.00148	-0.05698	-54.65649	-0.30516	-0.00017	-0.00557	-3e-05	-0.01069	-76.57671	0.03175	-0.00042	-0.01327	-0.00098	0.04353	-38.57832	0.07754	-0.00012	-0.00409	-0.00064	-0.06237	20.08913	-0.10586	0.00011	0.00025	-0.00085	0.03704	21.41462	0.0406	0.0001	0.00534	-0.00023	-0.02513	-148.67556	0.05018	-0.00076	-0.02591	-0.0003	0.05625	72.92151	0.03388	0.00046	0.01509	0.00071	-0.08389	-102.08782	-0.04196	-0.00076	-0.0216	0.00073	0.14056	181.13218	0.08304	0.00117	0.03756	0.00074	-0.08389	-102.08782	-0.04196	-0.00076	-0.0216	0.00073
2037	-0.15778	134.48289	-1.94175	0.0004	0.02383	-0.00282	-0.00381	69.49849	0.03803	-0.00065	-0.02286	0.002	-0.05752	14.26362	0.08639	0.00011	0.01198	0.0003	-0.22316	-230.63897	-0.96071	-0.00033	-0.0458	-0.00246	-0.0442	-530.06742	0.78111	-0.00388	-0.10612	-0.00315	0.18631	-550.01138	0.15037	-0.00137	-0.04679	-0.0013	-0.01993	-100.03957	-0.01472	0.00047	0.01224	0.00127	-0.27376	26.80056	-0.67984	0.00097	0.02316	-0.00336	0.32745	144.77329	-0.00333	0.00082	0.06045	0.00605	-0.53799	558.62431	-0.81356	0.00254	0.06983	-0.00107	-0.09315	-13.97849	-0.95222	-0.00043	-0.00761	-0.00132	0.18161	317.74796	1.33556	0.00024	0.00524	0.00582	-0.074	-111.94149	-0.06056	-0.00048	-0.05284	-0.01051	0.6443	-1399.71316	2.87778	-0.0123	-0.33692	0.0052
